Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
Mon Feb 24 01:45:55 2025 | DB_saveAirline | Data saved successfully
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Successfully decoded a message (node != NULL)
Mon Feb 24 01:45:55 2025 | adsb_simulation | Node is complete, calling DB_saveData
Mon Feb 24 01:45:55 2025 | DB_saveADSBInfo | Data saved successfully
